UID,Product ID,Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear,Machine failure,TWF,HDF,PWF,OSF,RNF,anomaly,anomaly_score
9073,H38486,H,297.2,308.1,1770,27.2,140,0,0,0,0,0,0,1,0.04529075313406494
9074,L56253,L,297.2,308.1,1689,31.2,145,0,0,0,0,0,0,1,0.08030002180953788
9075,M23934,M,297.2,308.1,1554,41.3,147,0,0,0,0,0,0,1,0.1004787130293347
9076,L56255,L,297.3,308.1,1506,36.0,150,0,0,0,0,0,0,1,0.11521278023959197
9077,L56256,L,297.2,308.1,1474,44.3,152,0,0,0,0,0,0,1,0.10471713153085677
9078,L56257,L,297.3,308.1,1762,26.1,154,0,0,0,0,0,0,1,0.04970557015942967
9079,L56258,L,297.3,308.1,1566,35.7,156,0,0,0,0,0,0,1,0.10443285818103132
9080,H38493,H,297.3,308.1,1554,42.4,158,0,0,0,0,0,0,1,0.10253719423025559
9081,L56260,L,297.2,308.0,1869,25.4,163,0,0,0,0,0,0,1,0.005045924904123034
9082,L56261,L,297.3,308.0,1527,35.1,165,0,0,0,0,0,0,1,0.0934943874977317
9083,L56262,L,297.2,307.9,1309,49.6,167,0,0,0,0,0,0,1,0.04577934080637103
9084,M23943,M,297.2,307.9,1541,35.7,169,0,0,0,0,0,0,1,0.08731547118058286
9085,L56264,L,297.2,307.9,1326,75.4,172,1,0,0,1,1,0,-1,-0.020009980448973952
9086,H38499,H,297.1,307.9,1365,54.0,174,0,0,0,0,0,0,1,0.05220807435933961
9087,L56266,L,297.1,307.8,1428,43.7,179,0,0,0,0,0,0,1,0.079938396195814
9088,L56267,L,297.1,307.8,1681,27.6,181,0,0,0,0,0,0,1,0.044866447070454396
9089,M23948,M,297.1,307.9,1662,26.9,183,0,0,0,0,0,0,1,0.05001390128879679
9090,L56269,L,297.2,307.9,1989,20.3,186,0,0,0,0,0,0,-1,-0.03164211666484318
9091,M23950,M,297.2,307.9,1747,29.0,188,0,0,0,0,0,0,1,0.05135867492784285
9092,M23951,M,297.2,308.0,1765,31.1,191,0,0,0,0,0,0,1,0.04251770694709678
9093,L56272,L,297.3,308.1,1568,34.4,194,0,0,0,0,0,0,1,0.10055002937538665
9094,M23953,M,297.3,308.1,1709,30.6,196,0,0,0,0,0,0,1,0.08241044085664473
9095,M23954,M,297.3,308.1,1370,58.8,199,0,0,0,0,0,0,1,0.05826463475773125
9096,L56275,L,297.3,308.1,1458,45.7,202,0,0,0,0,0,0,1,0.10663288978929131
9097,L56276,L,297.2,308.1,1712,30.9,204,0,0,0,0,0,0,1,0.07529290216937934
9098,L56277,L,297.3,308.1,1642,36.9,206,0,0,0,0,0,0,1,0.10567083534068866
9099,L56278,L,297.3,308.1,1468,49.8,0,0,0,0,0,0,0,1,0.08933116113400014
9100,H38513,H,297.3,308.1,1477,52.3,2,0,0,0,0,0,0,1,0.08304384363517725
9101,L56280,L,297.3,308.2,1446,53.5,7,0,0,0,0,0,0,1,0.08444326351556752
9102,H38515,H,297.3,308.2,1653,31.4,9,0,0,0,0,0,0,1,0.10118598122797651
9103,L56282,L,297.3,308.3,1494,38.2,14,0,0,0,0,0,0,1,0.12017556952443315
9104,L56283,L,297.3,308.2,1490,41.0,16,0,0,0,0,0,0,1,0.12172233561945606
9105,M23964,M,297.4,308.3,1550,47.8,18,0,0,0,0,0,0,1,0.08860520426325025
9106,M23965,M,297.3,308.2,1677,34.9,21,0,0,0,0,0,0,1,0.09933680867349787
9107,L56286,L,297.4,308.3,1854,21.8,24,0,0,0,0,0,0,1,0.019551404503394654
9108,M23967,M,297.5,308.5,1662,30.3,26,0,0,0,0,0,0,1,0.09698609134949987
9109,M23968,M,297.5,308.6,1440,38.8,29,0,0,0,0,0,0,1,0.12299658276152292
9110,L56289,L,297.5,308.6,1513,39.7,32,0,0,0,0,0,0,1,0.12472514022312886
9111,M23970,M,297.6,308.6,1389,49.0,34,0,0,0,0,0,0,1,0.10322084300848905
9112,L56291,L,297.6,308.6,1351,51.0,37,0,0,0,0,0,0,1,0.08958023056783293
9113,M23972,M,297.6,308.6,1482,38.3,39,0,0,0,0,0,0,1,0.1226418835337621
9114,L56293,L,297.6,308.6,1744,28.5,42,0,0,0,0,0,0,1,0.07770504999231809
9115,L56294,L,297.6,308.7,1476,39.0,44,0,0,0,0,0,0,1,0.1226426438092606
9116,M23975,M,297.6,308.6,1444,48.2,46,0,0,0,0,0,0,1,0.11340933366797568
9117,H38530,H,297.6,308.7,1659,32.1,49,0,0,0,0,0,0,1,0.09902938309752146
9118,M23977,M,297.6,308.7,1475,46.6,54,0,0,0,0,0,0,1,0.11342176286006256
9119,L56298,L,297.6,308.6,1526,42.1,57,0,0,0,0,0,0,1,0.11784649287568438
9120,M23979,M,297.4,308.4,1675,29.5,59,0,0,0,0,0,0,1,0.08730861348126623
9121,L56300,L,297.4,308.4,1525,38.7,62,0,0,0,0,0,0,1,0.11596060843946593
9122,L56301,L,297.3,308.3,1396,45.9,64,0,0,0,0,0,0,1,0.10592455998728062
9123,L56302,L,297.4,308.4,1580,41.2,66,0,0,0,0,0,0,1,0.10551305252054538
9124,L56303,L,297.4,308.5,1462,42.8,68,0,0,0,0,0,0,1,0.12253905353500061
9125,L56304,L,297.4,308.4,1426,50.4,70,0,0,0,0,0,0,1,0.10182702205740518
9126,L56305,L,297.4,308.5,1569,34.2,72,0,0,0,0,0,0,1,0.10364137976410598
9127,L56306,L,297.4,308.5,1477,40.7,74,0,0,0,0,0,0,1,0.12723518737559986
9128,L56307,L,297.4,308.5,1761,27.2,76,0,0,0,0,0,0,1,0.06689846335531457
9129,M23988,M,297.5,308.6,1486,45.9,78,0,0,0,0,0,0,1,0.11757367156087883
9130,L56309,L,297.6,308.6,1664,30.1,81,0,0,0,0,0,0,1,0.0952159869642133
9131,L56310,L,297.6,308.6,1576,32.7,83,0,0,0,0,0,0,1,0.10453877949077017
9132,H38545,H,297.6,308.6,1463,46.7,85,0,0,0,0,0,0,1,0.1127167378018537
9133,M23992,M,297.6,308.6,1585,42.0,90,0,0,0,0,0,0,1,0.1081532224346125
9134,L56313,L,297.7,308.7,1479,45.7,93,0,0,0,0,0,0,1,0.12105642975415315
9135,L56314,L,297.7,308.7,1449,40.2,95,0,0,0,0,0,0,1,0.12921601565758395
9136,H38549,H,297.7,308.8,1404,50.3,97,0,0,0,0,0,0,1,0.108025289117816
9137,L56316,L,297.7,308.7,1694,29.1,102,0,0,0,0,0,0,1,0.09150486719542233
9138,L56317,L,297.7,308.7,1731,28.4,104,0,0,0,0,0,0,1,0.08271890670335441
9139,L56318,L,297.6,308.6,1522,37.0,106,0,0,0,0,0,0,1,0.11836883893061512
9140,L56319,L,297.5,308.5,1536,36.9,108,0,0,0,0,0,0,1,0.11954785690716047
9141,L56320,L,297.5,308.5,1373,39.9,110,0,0,0,0,0,0,1,0.11255741730595814
9142,L56321,L,297.5,308.5,1597,36.4,112,0,0,0,0,0,0,1,0.10709890320071047
9143,L56322,L,297.6,308.5,1678,34.2,114,0,0,0,0,0,0,1,0.09929834051244785
9144,L56323,L,297.6,308.5,1452,42.6,116,0,0,0,0,0,0,1,0.12263038893167805
9145,M24004,M,297.5,308.5,1447,41.6,118,0,0,0,0,0,0,1,0.12744998486542947
9146,L56325,L,297.6,308.5,1574,37.1,121,0,0,0,0,0,0,1,0.11520112557242795
9147,L56326,L,297.6,308.6,1528,40.0,123,0,0,0,0,0,0,1,0.11865284021889155
9148,L56327,L,297.7,308.7,1688,27.2,125,0,0,0,0,0,0,1,0.08622542266337019
9149,L56328,L,297.6,308.6,1393,40.4,127,0,0,0,0,0,0,1,0.1156723763222891
9150,M24009,M,297.5,308.6,1429,50.5,129,0,0,0,0,0,0,1,0.106380050107038
9151,M24010,M,297.5,308.6,1347,57.0,132,0,0,0,0,0,0,1,0.06474380334207552
9152,L56331,L,297.6,308.6,1553,40.5,135,0,0,0,0,0,0,1,0.11382507907058342
9153,L56332,L,297.5,308.6,1260,53.6,137,0,0,0,0,0,0,1,0.045613546071154976
9154,L56333,L,297.5,308.6,1546,33.8,139,0,0,0,0,0,0,1,0.10598591771142796
9155,L56334,L,297.5,308.6,1596,36.0,141,0,0,0,0,0,0,1,0.10663199031479631
9156,L56335,L,297.5,308.5,1340,57.4,143,0,0,0,0,0,0,1,0.05780492803791348
9157,M24016,M,297.5,308.4,1369,54.8,145,0,0,0,0,0,0,1,0.07882420336467655
9158,L56337,L,297.5,308.5,1462,52.3,148,0,0,0,0,0,0,1,0.09305639131650861
9159,H38572,H,297.4,308.4,1487,46.2,150,0,0,0,0,0,0,1,0.10930714740404546
9160,M24019,M,297.5,308.6,1510,35.5,155,0,0,0,0,0,0,1,0.11659379123481683
9161,H38574,H,297.5,308.5,1671,28.0,158,0,0,0,0,0,0,1,0.09153716161106895
9162,M24021,M,297.5,308.5,1612,30.0,163,0,0,0,0,0,0,1,0.09752274315402149
9163,M24022,M,297.6,308.6,1509,39.7,166,0,0,0,0,0,0,1,0.12463343708393482
9164,L56343,L,297.6,308.6,1415,47.3,169,0,0,0,0,0,0,1,0.11345860960175347
9165,L56344,L,297.6,308.6,2384,14.4,171,0,0,0,0,0,0,-1,-0.06849476131194299
9166,L56345,L,297.6,308.6,1326,62.4,173,0,0,0,0,0,0,1,0.02862815747959757
9167,M24026,M,297.6,308.6,1390,53.4,175,0,0,0,0,0,0,1,0.09064086813241001
9168,M24027,M,297.6,308.7,1392,41.2,178,0,0,0,0,0,0,1,0.11878996686173954
9169,H38582,H,297.6,308.8,1385,44.4,181,0,0,0,0,0,0,1,0.11265311284232593
9170,L56349,L,297.7,308.8,1896,24.5,186,0,0,0,0,0,0,1,0.028156218001889277
9171,L56350,L,297.7,308.7,1474,46.8,188,0,0,0,0,0,0,1,0.11661142973138633
9172,M24031,M,297.7,308.8,1388,45.6,190,0,0,0,0,0,0,1,0.11247576504989243
9173,L56352,L,297.7,308.9,1715,27.2,193,0,0,0,0,0,0,1,0.0845611166486393
9174,H38587,H,297.8,308.9,1650,32.2,195,0,0,0,0,0,0,1,0.10702036102151558
9175,L56354,L,297.8,308.9,1871,25.6,200,1,1,0,0,0,0,1,0.03533266755964837
9176,L56355,L,297.8,309.0,1403,64.2,0,1,0,0,1,0,0,1,0.047835578922419075
9177,L56356,L,297.8,308.9,1518,40.4,2,0,0,0,0,0,0,1,0.12177827638427857
9178,L56357,L,297.9,309.1,1504,43.0,4,0,0,0,0,0,0,1,0.130870674913388
9179,L56358,L,297.8,309.0,1340,56.9,6,0,0,0,0,0,0,1,0.07319566351354612
9180,H38593,H,297.9,309.1,1435,44.7,8,0,0,0,0,0,0,1,0.12907477309877918
9181,L56360,L,297.9,309.1,1507,36.9,13,0,0,0,0,0,0,1,0.12996399274126547
9182,L56361,L,297.9,309.1,1521,36.1,15,0,0,0,0,0,0,1,0.12492830476362904
9183,M24042,M,297.8,309.0,1576,45.0,17,0,0,0,0,0,0,1,0.10888529438232669
9184,L56363,L,297.9,309.1,1543,36.6,20,0,0,0,0,0,0,1,0.12621144134819462
9185,L56364,L,298.0,309.2,1665,36.6,22,0,0,0,0,0,0,1,0.11346664867863132
9186,L56365,L,297.9,309.1,1442,50.3,24,0,0,0,0,0,0,1,0.11412879091456257
9187,L56366,L,297.9,309.0,1629,29.0,26,0,0,0,0,0,0,1,0.10118124777781079
9188,L56367,L,297.9,309.0,1379,47.3,28,0,0,0,0,0,0,1,0.11813931058404631
9189,L56368,L,297.9,309.0,1502,40.2,30,0,0,0,0,0,0,1,0.13339810792566498
9190,L56369,L,297.9,309.1,1595,32.0,32,0,0,0,0,0,0,1,0.11316710116713724
9191,M24050,M,298.0,309.0,1439,38.5,34,0,0,0,0,0,0,1,0.13262574757291162
9192,M24051,M,297.9,309.0,1970,21.6,37,0,0,0,0,0,0,-1,-0.0016870229450681729
9193,L56372,L,297.9,309.0,1562,35.8,40,0,0,0,0,0,0,1,0.12491414676720086
9194,M24053,M,297.9,309.0,1530,40.9,42,0,0,0,0,0,0,1,0.13100141559568923
9195,L56374,L,297.9,308.9,1393,40.6,45,0,0,0,0,0,0,1,0.12060403989043555
9196,L56375,L,297.9,309.0,1532,37.6,47,0,0,0,0,0,0,1,0.13227849321813517
9197,L56376,L,298.0,308.9,1607,37.7,49,0,0,0,0,0,0,1,0.11967162290521832
9198,M24057,M,297.9,308.8,1469,49.0,51,0,0,0,0,0,0,1,0.11820883565595475
9199,M24058,M,297.9,308.8,1538,37.6,54,0,0,0,0,0,0,1,0.12885330351645047
9200,L56379,L,297.9,308.8,1613,31.4,57,0,0,0,0,0,0,1,0.11164059351747818
9201,M24060,M,297.9,308.8,1602,32.1,59,0,0,0,0,0,0,1,0.11270404819364532
9202,L56381,L,297.8,308.7,1404,44.2,62,0,0,0,0,0,0,1,0.12607401750578612
9203,L56382,L,297.8,308.8,1548,36.9,64,0,0,0,0,0,0,1,0.12427682647711769
9204,L56383,L,297.8,308.8,1559,35.2,66,0,0,0,0,0,0,1,0.12063461095283728
9205,L56384,L,297.8,308.8,1621,36.1,68,0,0,0,0,0,0,1,0.11379368162047021
9206,L56385,L,297.8,308.8,1579,32.9,70,0,0,0,0,0,0,1,0.11164094573577338
9207,M24066,M,297.9,308.9,1547,44.0,72,0,0,0,0,0,0,1,0.1195700026095653
9208,L56387,L,297.9,308.8,1386,48.6,75,0,0,0,0,0,0,1,0.11668099732654774
9209,L56388,L,298.0,308.9,1406,40.9,77,0,0,0,0,0,0,1,0.13195310210809086
9210,M24069,M,298.0,309.0,1393,55.9,79,0,0,0,0,0,0,1,0.09607634976523993
9211,M24070,M,297.9,309.0,2456,13.9,82,0,0,0,0,0,0,-1,-0.07281328492993178
9212,M24071,M,298.0,309.0,1409,49.1,85,0,0,0,0,0,0,1,0.1255981365033365
9213,L56392,L,298.0,308.9,1390,53.9,88,0,0,0,0,0,0,1,0.10005234379174888
9214,L56393,L,298.0,309.0,1679,32.4,90,0,0,0,0,0,0,1,0.10665068160383728
9215,L56394,L,298.0,308.9,1508,37.1,92,0,0,0,0,0,0,1,0.13019159192384072
9216,L56395,L,297.9,308.8,1681,31.7,94,0,0,0,0,0,0,1,0.10597170528470251
9217,H38630,H,297.7,308.8,1469,43.7,96,0,0,0,0,0,0,1,0.12949470983341094
9218,L56397,L,297.8,308.8,1421,49.6,101,0,0,0,0,0,0,1,0.11328256251637431
9219,L56398,L,297.7,308.8,1354,50.2,103,0,0,0,0,0,0,1,0.09551318192469277
9220,M24079,M,297.7,308.8,1350,57.0,105,0,0,0,0,0,0,1,0.06883817696005246
9221,L56400,L,297.8,308.9,1282,58.1,108,0,0,0,0,0,0,1,0.032592980638831426
9222,M24081,M,297.8,309.0,1675,30.0,110,0,0,0,0,0,0,1,0.09347244546082917
9223,M24082,M,297.9,309.0,1525,38.5,113,0,0,0,0,0,0,1,0.12987076067314662
9224,L56403,L,297.9,309.0,1382,43.9,116,0,0,0,0,0,0,1,0.1249306895615298
9225,L56404,L,297.9,309.0,1450,46.8,118,0,0,0,0,0,0,1,0.12870066810119857
9226,L56405,L,298.0,309.1,1820,23.6,120,0,0,0,0,0,0,1,0.04339676500587153
9227,L56406,L,298.0,309.1,1822,23.5,122,0,0,0,0,0,0,1,0.04075060954024301
9228,L56407,L,298.0,309.1,1473,44.3,124,0,0,0,0,0,0,1,0.13387254548984856
9229,M24088,M,298.1,309.1,1572,37.5,126,0,0,0,0,0,0,1,0.1270600065812918
9230,M24089,M,298.1,309.0,2042,17.8,129,0,0,0,0,0,0,-1,-0.014972501252451087
9231,L56410,L,298.2,309.2,1922,22.6,132,0,0,0,0,0,0,1,0.017965233892437316
9232,L56411,L,298.2,309.1,1539,36.5,134,0,0,0,0,0,0,1,0.13268332964195512
9233,L56412,L,298.2,309.1,1350,52.0,136,0,0,0,0,0,0,1,0.09982995177243603
9234,L56413,L,298.3,309.1,1403,45.1,138,0,0,0,0,0,0,1,0.13050387316069417
9235,L56414,L,298.3,309.1,1904,20.3,140,0,0,0,0,0,0,1,0.019291936603346715
9236,M24095,M,298.2,308.9,1592,35.2,142,0,0,0,0,0,0,1,0.11929159875514195
9237,L56416,L,298.1,308.7,1556,31.6,145,0,0,0,0,0,0,1,0.11319961986239635
9238,M24097,M,298.1,308.8,1811,25.4,147,0,0,0,0,0,0,1,0.05798588609035016
9239,M24098,M,298.2,308.8,1456,41.2,150,0,0,0,0,0,0,1,0.1390528750724993
9240,H38653,H,298.2,308.8,1436,51.9,153,0,0,0,0,0,0,1,0.1091856835146583
9241,M24100,M,298.1,308.7,1362,49.6,158,0,0,0,0,0,0,1,0.10734852060507649
9242,L56421,L,298.1,308.7,1683,29.1,161,0,0,0,0,0,0,1,0.09630308510312602
9243,M24102,M,298.2,308.7,1269,60.9,163,0,0,0,0,0,0,1,0.02401672455904369
9244,L56423,L,298.3,308.8,1454,49.0,166,0,0,0,0,0,0,1,0.12029172870543581
9245,L56424,L,298.3,308.8,1767,27.3,168,0,0,0,0,0,0,1,0.07474507504888239
9246,L56425,L,298.3,308.9,1708,27.3,170,0,0,0,0,0,0,1,0.092485582819967
9247,L56426,L,298.3,308.9,1862,27.0,172,0,0,0,0,0,0,1,0.04585282500787524
9248,L56427,L,298.3,308.9,1695,30.7,174,0,0,0,0,0,0,1,0.1042686692166141
9249,M24108,M,298.3,309.1,1488,40.6,176,0,0,0,0,0,0,1,0.13838657110437314
9250,L56429,L,298.3,309.0,1657,32.2,179,0,0,0,0,0,0,1,0.11434702063921426
9251,H38664,H,298.3,309.0,1823,25.9,181,0,0,0,0,0,0,1,0.06433137855030902
9252,M24111,M,298.2,309.1,1651,28.8,186,0,0,0,0,0,0,1,0.10520144705025564
9253,M24112,M,298.1,309.0,1533,36.1,189,0,0,0,0,0,0,1,0.13107281989535985
9254,M24113,M,298.2,309.0,1508,40.5,192,0,0,0,0,0,0,1,0.13753483550790535
9255,L56434,L,298.3,309.1,1616,31.1,195,0,0,0,0,0,0,1,0.11589733568179533
9256,L56435,L,298.2,309.0,1651,31.5,197,0,0,0,0,0,0,1,0.11466448733217954
9257,L56436,L,298.2,309.1,1569,35.2,199,0,0,0,0,0,0,1,0.12585509021904923
9258,M24117,M,298.3,309.1,1296,58.7,201,0,0,0,0,0,0,1,0.04436877086493285
9259,H38672,H,298.3,309.0,1379,43.2,0,0,0,0,0,0,0,1,0.12923702685106614
9260,M24119,M,298.2,309.0,1694,28.0,5,0,0,0,0,0,0,1,0.09651217593847339
9261,L56440,L,298.2,309.0,1377,57.8,8,0,0,0,0,0,0,1,0.08756571880365488
9262,H38675,H,298.3,309.0,1470,38.4,10,0,0,0,0,0,0,1,0.13652102692141965
9263,M24122,M,298.3,309.1,1404,47.0,15,0,0,0,0,0,0,1,0.12829556268415082
9264,L56443,L,298.3,309.1,1593,40.1,18,0,0,0,0,0,0,1,0.12291039448474855
9265,M24124,M,298.3,309.0,1526,36.9,20,0,0,0,0,0,0,1,0.1322400412646476
9266,M24125,M,298.3,308.9,1390,49.7,23,0,0,0,0,0,0,1,0.11462990298800513
9267,L56446,L,298.2,308.9,1737,25.5,26,0,0,0,0,0,0,1,0.07881002745872923
9268,L56447,L,298.2,308.8,1362,57.3,28,0,0,0,0,0,0,1,0.07836526931463628
9269,L56448,L,298.2,308.8,1666,31.5,30,0,0,0,0,0,0,1,0.11127464530500014
9270,L56449,L,298.2,308.8,1354,60.9,32,0,0,0,0,0,0,1,0.05720423901719074
9271,L56450,L,298.2,308.8,1302,60.4,34,0,0,0,0,0,0,1,0.03381680221508965
9272,L56451,L,298.2,308.7,1991,20.5,36,0,0,0,0,0,0,1,0.0020477406857443148
9273,L56452,L,298.2,308.6,1353,54.1,38,0,0,0,0,0,0,1,0.09196021637633034
9274,H38687,H,298.2,308.7,1520,35.7,40,0,0,0,0,0,0,1,0.12408317273979613
9275,L56454,L,298.2,308.7,1428,54.9,45,0,0,0,0,0,0,1,0.09396819827954161
9276,L56455,L,298.2,308.7,1605,29.4,47,0,0,0,0,0,0,1,0.10801513009021174
9277,L56456,L,298.1,308.7,1691,30.3,49,0,0,0,0,0,0,1,0.09839301388927929
9278,L56457,L,298.2,308.7,1447,48.4,51,0,0,0,0,0,0,1,0.12619553675259199
9279,H38692,H,298.2,308.8,1606,39.9,53,0,0,0,0,0,0,1,0.1165571775023212
9280,M24139,M,298.2,308.8,1645,28.2,58,0,0,0,0,0,0,1,0.10666063741971493
9281,H38694,H,298.2,308.8,1470,43.3,61,0,0,0,0,0,0,1,0.1355843473744892
9282,L56461,L,298.2,308.9,1336,45.0,66,0,0,0,0,0,0,1,0.11162118755464379
9283,M24142,M,298.2,308.9,1414,44.3,68,0,0,0,0,0,0,1,0.13045915853291867
9284,M24143,M,298.3,309.0,1802,27.5,71,0,0,0,0,0,0,1,0.06692662035805863
9285,L56464,L,298.2,308.9,1683,31.7,74,0,0,0,0,0,0,1,0.10551060375437266
9286,M24145,M,298.2,309.0,1410,47.6,76,0,0,0,0,0,0,1,0.12919203563138953
9287,L56466,L,298.2,308.9,1605,32.0,79,0,0,0,0,0,0,1,0.11694105496573609
9288,L56467,L,298.2,308.9,1709,28.1,81,0,0,0,0,0,0,1,0.09631066147737444
9289,L56468,L,298.2,308.9,1444,53.1,83,0,0,0,0,0,0,1,0.10093592318354572
9290,L56469,L,298.2,308.9,1367,45.0,85,0,0,0,0,0,0,1,0.12347623450856787
9291,L56470,L,298.2,309.0,1418,44.2,87,0,0,0,0,0,0,1,0.13427585890634575
9292,L56471,L,298.2,309.0,1353,57.8,89,0,0,0,0,0,0,1,0.0776724370158609
9293,L56472,L,298.2,309.0,1643,34.1,91,0,0,0,0,0,0,1,0.11271926695767948
9294,L56473,L,298.3,309.1,1437,38.0,93,0,0,0,0,0,0,1,0.12891495349732773
9295,L56474,L,298.1,309.0,1437,36.2,95,0,0,0,0,0,0,1,0.12445819807961289
9296,M24155,M,298.2,309.0,1413,47.9,97,0,0,0,0,0,0,1,0.12779680331176008
9297,H38710,H,298.2,309.0,1524,39.1,100,0,0,0,0,0,0,1,0.1302095016235611
9298,M24157,M,298.1,308.9,1479,43.4,105,0,0,0,0,0,0,1,0.13066756752983194
9299,L56478,L,298.1,308.9,1313,50.6,108,0,0,0,0,0,0,1,0.07985898053129348
9300,M24159,M,298.1,308.9,1335,50.4,110,0,0,0,0,0,0,1,0.09388795550684664
9301,L56480,L,298.1,308.9,1367,41.9,113,0,0,0,0,0,0,1,0.11592963166368236
9302,M24161,M,298.1,308.9,1459,50.3,115,0,0,0,0,0,0,1,0.10597319121264459
9303,M24162,M,298.1,308.9,1804,25.1,118,0,0,0,0,0,0,1,0.0546321694026779
9304,L56483,L,298.2,309.0,1491,38.3,121,0,0,0,0,0,0,1,0.1331833654776639
9305,L56484,L,298.3,309.1,1537,43.0,123,0,0,0,0,0,0,1,0.12694386871358704
9306,H38719,H,298.3,309.1,1646,30.2,125,0,0,0,0,0,0,1,0.1109287630284474
9307,M24166,M,298.3,309.2,1783,28.3,130,0,0,0,0,0,0,1,0.0764426833046351
9308,L56487,L,298.3,309.1,1395,49.8,133,0,0,0,0,0,0,1,0.11339604296877148
9309,L56488,L,298.4,309.1,1423,48.0,135,0,0,0,0,0,0,1,0.12764663910685442
9310,L56489,L,298.3,309.2,1562,37.6,137,0,0,0,0,0,0,1,0.13293858679769355
9311,L56490,L,298.4,309.3,1549,40.8,139,0,0,0,0,0,0,1,0.12762812284288977
9312,L56491,L,298.4,309.4,1540,43.2,141,0,0,0,0,0,0,1,0.12160237658039502
9313,H38726,H,298.5,309.4,1573,33.6,143,0,0,0,0,0,0,1,0.12126082270688904
9314,L56493,L,298.5,309.4,1418,45.1,148,0,0,0,0,0,0,1,0.1317821957835285
9315,M24174,M,298.5,309.4,1565,33.7,150,0,0,0,0,0,0,1,0.1218841161974542
9316,L56495,L,298.5,309.5,1569,41.0,153,0,0,0,0,0,0,1,0.12786088273524754
9317,H38730,H,298.5,309.4,1417,41.2,155,0,0,0,0,0,0,1,0.13909528586151038
9318,L56497,L,298.5,309.5,1480,38.1,160,0,0,0,0,0,0,1,0.13529179079344533
9319,L56498,L,298.5,309.4,1364,44.5,162,0,0,0,0,0,0,1,0.122910224378254
9320,L56499,L,298.5,309.4,1911,21.5,164,0,0,0,0,0,0,1,0.02855292063095549
9321,L56500,L,298.4,309.3,1409,43.1,166,0,0,0,0,0,0,1,0.13267015915513697
9322,L56501,L,298.4,309.2,1335,53.5,168,0,0,0,0,0,0,1,0.10047771151586044
9323,M24182,M,298.5,309.3,1512,38.1,170,0,0,0,0,0,0,1,0.1401027809739221
9324,L56503,L,298.6,309.4,1447,40.2,173,0,0,0,0,0,0,1,0.14486451526058625
9325,L56504,L,298.6,309.3,1537,37.6,175,0,0,0,0,0,0,1,0.1416082599929101
9326,M24185,M,298.6,309.3,1510,40.8,177,0,0,0,0,0,0,1,0.1460672109134949
9327,L56506,L,298.6,309.3,1677,31.2,180,0,0,0,0,0,0,1,0.11461216318201178
9328,L56507,L,298.5,309.2,1504,33.7,182,0,0,0,0,0,0,1,0.12461344933219426
9329,H38742,H,298.5,309.1,2051,19.0,184,0,0,0,0,0,0,-1,-0.005736613115830402
9330,L56509,L,298.5,309.1,1474,41.3,189,0,0,0,0,0,0,1,0.1430978543688871
9331,M24190,M,298.4,309.0,1507,36.1,191,0,0,0,0,0,0,1,0.13051798266592557
9332,L56511,L,298.4,308.9,1496,37.9,194,0,0,0,0,0,0,1,0.1291595371930202
9333,M24192,M,298.5,309.0,1921,22.0,196,0,0,0,0,0,0,1,0.01717234093595499
9334,L56513,L,298.5,309.0,1450,40.5,199,0,0,0,0,0,0,1,0.14087709502303813
9335,L56514,L,298.4,308.9,1402,44.8,201,0,0,0,0,0,0,1,0.1252493131439269
9336,L56515,L,298.4,308.9,1501,50.0,203,0,0,0,0,0,0,1,0.10889794613282666
9337,L56516,L,298.5,308.9,1725,31.9,205,0,0,0,0,0,0,1,0.10090918492073842
9338,H38751,H,298.5,308.9,1500,40.3,207,0,0,0,0,0,0,1,0.1308590411488072
9339,H38752,H,298.5,309.0,1531,30.8,212,0,0,0,0,0,0,1,0.1095562179157894
9340,L56519,L,298.5,309.0,1458,44.8,217,0,0,0,0,0,0,1,0.13625705177943304
9341,H38754,H,298.4,308.9,1577,37.1,0,0,0,0,0,0,0,1,0.12281511912264648
9342,M24201,M,298.3,308.9,1363,46.1,5,0,0,0,0,0,0,1,0.11635613850387794
9343,H38756,H,298.3,308.9,1706,31.8,8,0,0,0,0,0,0,1,0.10547086822905716
9344,M24203,M,298.3,308.8,1391,50.4,13,0,0,0,0,0,0,1,0.11019711427043444
9345,L56524,L,298.2,308.8,1616,33.7,16,0,0,0,0,0,0,1,0.1138136354249753
9346,L56525,L,298.2,308.8,1442,47.0,18,0,0,0,0,0,0,1,0.1265244857714245
9347,M24206,M,298.2,308.8,1626,40.4,20,0,0,0,0,0,0,1,0.11196422379339421
9348,M24207,M,298.2,308.7,1426,42.6,23,0,0,0,0,0,0,1,0.130213820349252
9349,L56528,L,298.2,308.7,1436,49.1,26,0,0,0,0,0,0,1,0.11803503738787585
9350,M24209,M,298.2,308.7,1599,36.2,28,0,0,0,0,0,0,1,0.11950372646511542
9351,L56530,L,298.2,308.7,2186,17.8,31,0,0,0,0,0,0,-1,-0.02824552449727158
9352,L56531,L,298.3,308.8,1645,30.4,33,0,0,0,0,0,0,1,0.11052172069921262
9353,L56532,L,298.2,308.7,1780,27.9,35,0,0,0,0,0,0,1,0.07026631229542502
9354,L56533,L,298.2,308.8,1345,44.3,37,0,0,0,0,0,0,1,0.11124644394666583
9355,M24214,M,298.2,308.8,1607,31.9,39,0,0,0,0,0,0,1,0.11618177233560695
